FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2310,48,239,ECU,6,CTG,13,1,741,1,198,1,8,2,3808991900,8,33,KG,12409,13970,12409,37582,158315776,0.0,525.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,2,232,1,198,1,1,1,3904101000,13,33,KG,9000,9259,9000,14998,63727012,7611.0,451.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,2,232,1,198,1,1,1,3904102000,13,33,KG,41000,42122,41000,35952,152776688,3907.0,1159.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,2,472,1,198,1,1,1,3904102000,13,33,KG,572000,581830,572000,494828,2102875500,40380.0,17710.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,2,472,1,198,1,8,2,2905320000,13,33,KG,17600,18392,17600,27640,116845060,0.0,467.0,53.0,0.0
2310,48,239,ECU,6,CTG,13,3,23,1,198,1,8,2,3214101000,13,33,KG,28728,29543,28728,8191,34829167,0.0,899.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,3,23,1,198,1,8,2,6809110000,13,82,M2,100842,711616,692594,208065,878990005,0.0,21305.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,1,1,3904102000,13,33,KG,76000,77551,76000,70192,298295644,9811.0,2508.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,1,1,3920430000,13,33,KG,41,47,41,103,427271,90.0,3.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,1,2,3920100000,13,33,KG,7590,8813,7590,23000,95258758,0.0,435.0,8.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,1,2,3923109000,13,11,U,88700,3438,2935,9800,41126873,0.0,271.0,3.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,1,2,3923509000,13,11,U,472000,1491,1127,4490,18975667,0.0,200.0,1.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,1,2,3924109000,13,11,U,4859160,13791,10977,53134,222274915,0.0,2150.0,17.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,1,2803009000,13,33,KG,62400,63840,62400,110719,485688407,110656.0,3699.0,36.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,1,3902100000,13,33,KG,444500,452471,444500,472893,1987955072,127199.0,10402.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,1,3902300000,13,33,KG,166750,169207,166750,215743,912619982,36591.0,5074.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,1,3919909000,13,33,KG,58127,62762,58127,308840,1290818599,91078.0,2252.0,36.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,1,3921901000,13,33,KG,21768,24781,21768,112428,493183937,83389.0,1690.0,8.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,1,4811411000,13,33,KG,105511,112315,105511,311722,1311306024,60143.0,3078.0,36.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,1107100000,13,33,KG,300000,300000,300000,232457,1019708771,0.0,0.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,2710193800,13,67,M3,54,52416,47936,126509,534133228,0.0,3030.0,0.0,2128.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,3102909000,13,33,KG,552000,570400,552000,255024,1083778043,0.0,8418.0,254.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,3105200000,13,33,KG,792000,795600,792000,357192,1517962414,0.0,13179.0,356.0,23760.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,3808929900,13,33,KG,2621,2923,2621,99919,418362690,0.0,780.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,3907291000,13,33,KG,360,380,360,1819,7730843,0.0,27.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,3907500000,13,33,KG,6000,6335,6000,19524,82958241,0.0,293.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,3909310000,13,33,KG,31500,33653,31500,100499,427224685,0.0,1367.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,3919909000,13,33,KG,3083,3372,3083,15388,65115910,0.0,110.0,2.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,4811411000,13,33,KG,33308,35285,33308,94990,403612298,0.0,901.0,11.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,198,1,8,2,8413819000,13,11,U,1,5308,5308,58550,248959870,0.0,1179.0,66.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,199,1,8,1,3902100000,13,33,KG,27000,27515,27000,28711,122081756,9148.0,584.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,2,2,8,2,3921901000,13,33,KG,15,16,15,27,118440,0.0,1.0,1.0,0.0
2310,48,239,ECU,6,CTG,13,4,434,1,2,2,8,2,4911100000,13,33,KG,49,53,49,0,877,0.0,0.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,1,1,2106905000,13,33,KG,3000,3210,3000,20661,87343373,12017.0,227.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,1,1,2915502100,13,33,KG,11500,11530,11500,22379,94604761,14996.0,593.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,1,1,3904101000,13,33,KG,192000,197913,192000,205503,869634016,47909.0,6657.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,1,1,3904102000,13,33,KG,1738000,1769787,1738000,1444607,6137627543,94065.0,53935.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,1,1,3904220000,13,33,KG,20000,20672,20000,30956,131532044,5678.0,644.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,1,2,2106905000,13,33,KG,4250,4528,4250,17292,73098971,0.0,190.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,1,2,2915502100,13,33,KG,2800,2902,2800,6430,27181103,0.0,150.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,1,2917320000,13,33,KG,23600,23710,23600,40753,165491005,31724.0,1019.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,1,3921901000,13,33,KG,11390,12806,11390,83073,351181251,60825.0,849.0,10.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,1,4811411000,13,33,KG,25284,27218,25284,61740,270832301,6542.0,530.0,7.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,2,1107100000,13,33,KG,211920,211920,211920,132239,555606588,0.0,0.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,2,3808929900,13,33,KG,17305,19162,17305,915223,3771284550,0.0,3303.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,2,3827680000,13,33,KG,8800,9526,8800,44147,187580815,0.0,487.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,2,3907293000,13,33,KG,1224,1325,1224,5232,22229196,0.0,58.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,2,3909310000,13,33,KG,7500,8118,7500,23707,100729258,0.0,262.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,2,3909500000,13,33,KG,908,983,908,3418,14522657,0.0,38.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,2,4811411000,13,33,KG,1169,1275,1169,3430,13928647,0.0,31.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,198,1,8,2,6809110000,13,82,M2,7978,55744,54243,14274,60265015,0.0,1586.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,199,1,8,1,3919909000,13,33,KG,20474,22328,20474,91706,372400811,28737.0,578.0,11.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,199,1,8,1,4811411000,13,33,KG,4319,4710,4319,11620,47186804,2416.0,73.0,1.0,0.0
2310,48,239,ECU,6,CTG,13,7,467,1,199,1,8,2,6809110000,13,82,M2,58613,414569,403681,127384,535206899,0.0,11895.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,1,1,3920430000,13,33,KG,8760,9903,8760,35400,149812542,30902.0,398.0,12.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,1,2,3923109000,13,11,U,37250,1792,1575,5173,21891473,0.0,148.0,2.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,1,2,3923509000,13,11,U,90000,507,446,1363,5767667,0.0,39.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,1,2,3924109000,13,11,U,1154790,4578,3680,18487,78238291,0.0,758.0,6.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,1,2,7615108000,13,11,U,436700,2922,2387,15767,66723355,0.0,183.0,5.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,1,3808921200,13,33,KG,39744,42168,39744,355626,1536082054,309749.0,2070.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,1,3902100000,13,33,KG,221000,225024,221000,244786,1055166593,54097.0,4956.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,1,3902300000,13,33,KG,35750,36377,35750,44506,195234094,7347.0,843.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,1,3919909000,13,33,KG,19303,21535,19303,89667,393340616,32935.0,763.0,10.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,1,4811411000,13,33,KG,93782,99546,93782,282713,1240163966,54428.0,2641.0,33.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,2710193800,13,67,M3,26,27789,25694,52332,221467031,0.0,1515.0,0.0,1064.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3808911900,8,33,KG,414,501,414,21280,93347116,0.0,294.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3808921200,8,33,KG,10000,12105,10000,72089,316228880,0.0,996.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3808921900,8,33,KG,7762,9395,7762,68351,299830624,0.0,944.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3808929900,8,33,KG,28800,34861,28800,369961,1622893383,0.0,5110.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3808931900,8,33,KG,2060,2494,2060,41912,183852510,0.0,579.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3808931900,13,33,KG,4643,5122,4643,261300,1111071457,0.0,730.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3824999900,8,33,KG,8080,9780,8080,8973,39362641,0.0,124.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3827680000,13,33,KG,14012,14805,14012,73424,322085027,0.0,699.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3902100000,13,33,KG,3000,3057,3000,5311,23298999,0.0,65.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3909310000,13,33,KG,4800,5071,4800,15289,67066109,0.0,145.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,3919909000,13,33,KG,143,160,143,973,4268176,0.0,6.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,198,1,8,2,7307920000,13,33,KG,19299,19299,19299,790215,3335806881,0.0,679.0,365.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,199,1,8,1,3808931900,13,33,KG,10863,11883,10863,70154,307741351,69607.0,533.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,199,1,8,1,3808939900,13,33,KG,10445,11426,10445,66122,290053899,65471.0,502.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,607,1,199,1,8,2,3105200000,13,33,KG,66000,66300,66000,26928,114417072,0.0,1098.0,27.0,1980.0
2310,48,239,ECU,6,CTG,13,7,607,1,2,2,8,2,4821100000,8,33,KG,11,12,11,765,3355883,0.0,0.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,1,1,3904102000,13,33,KG,1221000,1241965,1221000,1056220,4488628696,86149.0,39292.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,1,1,3904301000,13,33,KG,12000,12296,12000,23531,99474714,12945.0,1069.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,1,2,3920100000,13,33,KG,4202,4795,4202,13102,55209623,0.0,171.0,4.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,1,2,3923109000,13,11,U,58275,1013,888,2931,12351820,0.0,38.0,1.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,1,2,3923509000,13,11,U,86000,332,291,1100,4636041,0.0,14.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,1,2,3924109000,13,11,U,2359880,7440,6197,29775,125471420,0.0,793.0,10.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,8,1,3902300000,13,33,KG,178750,181913,178750,226563,951912292,38230.0,4118.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,8,1,3919909000,13,33,KG,16454,17827,16454,93961,396644675,45494.0,622.0,11.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,8,2,3919909000,13,33,KG,1397,1491,1397,7650,32293591,0.0,46.0,1.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,8,2,4811411000,13,33,KG,1584,1716,1584,6960,29380832,0.0,60.0,1.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,198,1,8,2,8413819000,13,11,U,3,13183,13183,160776,662496801,0.0,2615.0,149.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,199,1,1,1,3904102000,13,33,KG,572000,581574,572000,492404,2092574203,37956.0,18392.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,199,1,1,2,3923109000,13,11,U,58200,749,571,2155,9081906,0.0,96.0,1.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,199,1,1,2,3924109000,13,11,U,456200,2229,1701,9309,39227510,0.0,413.0,3.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,199,1,8,1,3919909000,13,33,KG,1397,1492,1397,7465,31514745,2425.0,70.0,1.0,0.0
2310,48,239,ECU,6,CTG,13,7,827,1,199,1,8,1,4811411000,13,33,KG,18012,19230,18012,60000,253283400,15772.0,566.0,7.0,0.0
2310,48,239,ECU,6,CTG,13,8,88,1,198,1,8,2,3909310000,13,33,KG,19500,20982,19500,62970,259475441,0.0,800.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,8,88,1,198,1,8,2,3921901000,13,33,KG,37,38,37,268,1089886,0.0,17.0,0.0,0.0
2310,48,239,ECU,6,CTG,13,8,88,1,198,1,8,2,3925900000,13,11,U,1002,7553,7328,24874,101008598,0.0,1577.0,4.0,0.0
2310,48,239,ECU,37,IPI,13,9,169,1,198,1,8,2,7304290000,13,33,KG,1003007,1003007,1003007,2404125,10291701499,0.0,127917.0,0.0,0.0
2310,48,239,ECU,37,IPI,13,9,239,1,198,1,8,2,7304290000,13,33,KG,113869,113869,113869,259509,1093183432,0.0,17145.0,0.0,0.0
2310,48,239,ECU,46,PUU,13,9,169,1,198,1,8,2,7304290000,13,33,KG,244380,244380,244380,613293,2588248208,0.0,38516.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,6,2,804400010,5,33,KG,86784,95189,86784,144408,624721703,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,1,6109100000,5,11,U,41576,5440,4950,172701,733929592,149091.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,1,6109909000,5,11,U,928,181,140,11275,47916330,9504.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,1,6911100000,5,11,U,25536,14218,13592,68777,299828198,68477.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,1,8504219000,5,11,U,26,18226,17190,121159,515178717,74522.0,3245.0,74.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,1,8546200000,5,11,U,7836,33136,31126,66336,282068173,66336.0,2974.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,1,8546901000,5,11,U,840,996,958,8576,36467625,1431.0,376.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,805502200,5,33,KG,23800,25000,23800,37800,155759436,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,901119000,5,33,KG,518819,523701,518819,2220021,9071788178,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,901211000,5,33,KG,15622,18146,15622,158294,694381081,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,1704909000,5,33,KG,54480,57740,54480,202400,866117287,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,1806100000,5,33,KG,864,957,864,2170,9218630,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,1806320090,5,33,KG,490,543,490,2659,11296391,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,1806900090,5,33,KG,22330,23932,22330,67294,284696108,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,1905310000,5,33,KG,6080,6954,6080,13878,58985232,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,1905320000,5,33,KG,136,162,136,896,3808294,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,1905901000,5,33,KG,10438,11847,10438,23706,100790277,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,2008119000,5,33,KG,81,89,81,577,2450228,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,2008970000,5,33,KG,101,112,101,577,2450228,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,2008993000,5,33,KG,3240,3454,3240,5848,25653188,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,2008999000,5,33,KG,12958,13818,12958,48144,211191359,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,2101110090,5,33,KG,612,2175,612,7956,33805044,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,2923909000,5,33,KG,18000,19008,18000,55300,242582298,0.0,1250.0,150.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,4011900000,5,11,U,200,270,239,1101,4829713,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,6104630000,5,11,U,2319,821,754,31451,132485442,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,6109100000,5,11,U,8293,743,688,43720,185408524,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,6109909000,5,11,U,8956,1002,928,59370,251462999,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,6110309000,5,11,U,1213,287,268,15757,66962128,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,6114300000,5,11,U,3167,565,519,35150,148069164,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,6202300000,5,11,U,678,538,491,16803,71051005,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,6205300000,5,11,U,1100,233,218,12720,52414575,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,6206300000,5,11,U,2158,631,592,34481,142081244,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,7117900000,5,33,KG,13,14,13,3435,14596054,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,7325990000,5,11,U,4082,16436,15336,36402,159682803,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,7615102000,5,11,U,624,1078,963,4330,18995642,0.0,1200.0,60.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,8703229090,5,11,U,1,740,740,2867,12154351,0.0,2253.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,8703231090,5,11,U,1,1230,1230,2248,9529020,0.0,1766.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,8712000000,5,11,U,2,40,40,184,777871,0.0,144.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,8716900000,5,11,U,13793,10671,9350,68677,290238901,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,198,1,8,2,9403600000,5,11,U,192,3219,3177,24966,105655363,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,2,2,8,2,1806900090,5,33,KG,7,8,7,49,207139,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,2,2,8,2,2101110090,5,33,KG,79,82,79,10,42490,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,2,2,8,2,2101120000,5,33,KG,79,82,79,22,93478,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,2,2,8,2,3924109000,5,11,U,7200,82,79,72,305928,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,2,2,8,2,4823690000,5,33,KG,79,82,79,36,152964,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,2,2,8,2,6911100000,5,11,U,192,55,50,50,217969,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,0,580,1,2,2,8,2,6912000000,5,11,U,500,82,79,5,21245,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,2821101000,5,33,KG,3000,3132,3000,6700,28233599,6679.0,172.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,2821102000,5,33,KG,3000,3132,3000,5730,24146048,5615.0,147.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,2841501000,5,33,KG,500,522,500,3500,14748895,2135.0,90.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,2842909000,5,33,KG,2000,2088,2000,12340,52000390,5966.0,317.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,3206410000,5,33,KG,1000,1044,1000,5200,21912644,4751.0,134.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,3923210000,5,11,U,1618000,15853,15519,66881,281734949,52701.0,2700.0,150.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,3923900000,5,11,U,539145,7264,6256,31088,131563907,25499.0,2050.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,6103430000,5,11,U,1075,357,310,11192,47145373,9489.0,467.0,113.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,6108220000,5,11,U,20010,1425,1346,98690,415732468,68494.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,6109909000,5,11,U,10237,2152,1868,56386,237527921,36845.0,2354.0,570.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,6115950000,5,19,2U,7730,1259,1093,42158,177590996,38671.0,1760.0,426.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,6115960000,5,19,2U,7562,1059,919,38901,163869283,26709.0,1624.0,393.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,7616999000,5,33,KG,11833,13813,11833,177264,739458365,134463.0,1082.0,161.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,8487901000,5,11,U,3685300,16613,15511,219374,928385795,187147.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,8504219000,5,11,U,71,37967,34762,243241,1031063088,155416.0,6490.0,147.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,8546200000,5,11,U,18275,38327,36788,767950,3241817844,767950.0,3314.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,1,8546901000,5,11,U,85,97,93,815,3439800,92.0,36.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,511999090,5,33,KG,3397,3909,3397,205186,883643970,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,805502200,5,33,KG,23800,25200,23800,39270,165773985,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,1517900000,11,33,KG,25197,26109,25197,36762,155575300,0.0,976.0,33.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,1704909000,5,33,KG,36320,38550,36320,106800,452709180,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,2101110090,5,33,KG,24760,27346,24760,1104182,4661181587,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,2101110090,11,33,KG,21600,23309,21600,97416,427330871,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,2819901000,5,33,KG,4000,4176,4000,33800,142432186,0.0,413.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,2821101000,5,33,KG,50,52,50,177,745873,0.0,2.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,2834100000,5,33,KG,1300,1357,1300,5525,23282184,0.0,67.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,3206410000,5,33,KG,50,52,50,552,2324004,0.0,7.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,4202111000,5,11,U,1,69,60,102,429614,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,4410190000,5,67,M3,2,1466,1392,1010,4264026,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,4413000000,5,67,M3,6,64,55,167,705798,0.0,0.0,0.0,0.0
2310,48,249,USA,6,CTG,5,1,221,1,198,1,8,2,4419900000,5,11,U,51,41,36,214,905021,0.0,0.0,0.0,0.0
